y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,Pn,Ps,Pr,En,Es,S,R,Q1,Q9,Qr,Qd,Qsim,Qobs
1981,6,24,4.350,0.000,0.000,0.000,12.900,1.550,0.650,1.319,0.000,0.000,377.731,41.507,0.075,0.939,1.550,0.000,1.550,2.11
1981,6,25,1.130,0.000,0.000,0.000,13.700,0.000,0.000,0.406,2.340,1.925,375.399,40.143,0.098,0.617,1.295,0.000,1.295,1.77
1981,6,26,4.310,0.000,0.000,0.000,13.100,1.670,0.706,1.372,0.000,0.000,375.697,39.339,0.076,0.969,1.163,0.000,1.163,1.57
1981,6,27,0.190,0.000,0.000,0.000,16.200,0.000,0.000,0.389,3.890,3.186,372.122,38.372,0.101,0.621,1.020,0.000,1.020,1.30
1981,6,28,0.650,0.000,0.000,0.000,19.400,0.000,0.000,0.371,3.860,3.144,368.608,37.309,0.040,0.339,0.880,0.000,0.880,1.21
1981,6,29,6.480,0.000,0.000,0.000,10.700,4.370,1.887,2.861,0.000,0.000,370.117,37.785,0.123,1.889,0.940,0.000,0.940,1.44
1981,6,30,0.140,0.000,0.000,0.000,10.600,0.000,0.000,0.367,2.190,1.780,367.969,37.417,0.195,1.018,0.893,0.000,0.893,1.28
1981,7,1,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.350,3.920,3.171,364.448,36.478,0.041,0.320,0.782,0.000,0.782,1.21
1981,7,2,0.010,0.000,0.000,0.000,18.000,0.000,0.000,0.332,4.300,3.457,360.659,35.652,0.034,0.304,0.694,0.000,0.694,1.16
1981,7,3,24.610,0.000,0.000,0.000,14.800,22.670,9.884,13.165,0.000,0.000,370.164,41.925,0.478,8.311,1.636,0.076,1.711,5.00
1981,7,4,1.420,0.000,0.000,0.000,13.600,0.000,0.000,0.369,1.960,1.593,368.202,43.159,0.848,3.859,1.915,0.138,2.053,7.72
1981,7,5,0.100,0.000,0.000,0.000,15.600,0.000,0.000,0.353,3.590,2.906,364.944,41.205,0.061,0.322,1.490,0.000,1.490,2.78
1981,7,6,1.610,0.000,0.000,0.000,16.600,0.000,0.000,0.342,2.210,1.781,362.820,39.637,0.035,0.311,1.211,0.000,1.211,2.04
1981,7,7,1.170,0.000,0.000,0.000,17.200,0.000,0.000,0.331,2.570,2.063,360.426,38.339,0.034,0.301,1.015,0.000,1.015,1.65
1981,7,8,0.960,0.000,0.000,0.000,18.000,0.000,0.000,0.318,3.320,2.653,357.456,37.238,0.033,0.290,0.871,0.000,0.871,1.39
1981,7,9,0.930,0.000,0.000,0.000,18.500,0.000,0.000,0.305,3.320,2.639,354.512,36.287,0.031,0.278,0.761,0.000,0.761,1.28
1981,7,10,3.270,0.000,0.000,0.000,18.200,0.000,0.000,0.302,0.450,0.357,353.853,35.456,0.030,0.273,0.675,0.000,0.675,1.16
1981,7,11,18.410,0.000,0.000,0.000,16.900,16.020,7.195,9.158,0.000,0.000,360.716,39.649,0.337,5.801,1.213,0.000,1.213,3.19
1981,7,12,12.980,0.000,0.000,0.000,15.800,11.180,4.930,6.605,0.000,0.000,365.291,43.671,0.810,6.648,2.043,0.226,2.269,4.50
1981,7,13,14.920,0.000,0.000,0.000,15.000,12.080,5.238,7.221,0.000,0.000,370.150,46.339,0.687,6.329,2.841,0.000,2.841,2.74
1981,7,14,0.610,0.000,0.000,0.000,15.200,0.000,0.000,0.364,3.040,2.469,367.317,45.106,0.483,2.218,2.443,0.000,2.443,2.72
1981,7,15,1.780,0.000,0.000,0.000,14.100,0.030,0.013,0.379,0.000,0.000,366.967,42.716,0.050,0.337,1.810,0.000,1.810,1.73
1981,7,16,1.490,0.000,0.000,0.000,15.800,0.000,0.000,0.356,1.220,0.987,365.624,40.860,0.037,0.327,1.424,0.000,1.424,1.38
1981,7,17,20.910,0.000,0.000,0.000,15.800,19.300,8.299,11.397,0.000,0.000,373.527,45.011,0.419,7.214,2.414,0.000,2.414,2.44
1981,7,18,69.960,0.000,0.000,0.000,10.300,68.690,27.338,41.912,0.000,0.000,400.305,59.391,2.177,29.310,14.020,1.266,15.286,16.49
1981,7,19,48.800,0.000,0.000,0.000,7.900,47.730,17.549,30.871,0.000,0.000,417.165,63.180,3.749,30.827,24.635,1.347,25.982,34.37
1981,7,20,18.460,0.000,0.000,0.000,9.600,17.150,6.060,11.824,0.000,0.000,422.490,60.272,2.448,15.892,15.817,0.000,15.817,17.02
1981,7,21,6.200,0.000,0.000,0.000,12.400,4.550,1.590,3.702,0.000,0.000,423.338,55.140,0.937,5.571,8.173,0.000,8.173,13.39
1981,7,22,2.330,0.000,0.000,0.000,14.800,0.000,0.000,0.731,0.600,0.526,422.081,50.227,0.283,1.477,4.537,0.000,4.537,8.07
1981,7,23,19.000,0.000,0.000,0.000,14.600,16.200,5.610,11.365,0.000,0.000,426.916,51.134,0.448,7.297,5.054,0.000,5.054,5.65
1981,7,24,20.490,0.000,0.000,0.000,11.400,19.060,6.443,13.443,0.000,0.000,432.533,54.063,1.188,11.526,7.174,0.000,7.174,17.74
1981,7,25,7.670,0.000,0.000,0.000,10.400,5.040,1.683,4.192,0.000,0.000,433.382,52.622,1.019,6.323,6.035,0.000,6.035,14.88
1981,7,26,5.690,0.000,0.000,0.000,10.500,2.930,0.977,2.789,0.000,0.000,433.522,49.691,0.388,2.897,4.255,0.000,4.255,9.62
1981,7,27,8.540,0.000,0.000,0.000,10.200,7.260,2.409,5.703,0.000,0.000,435.079,48.874,0.383,4.329,3.859,0.000,3.859,7.97
1981,7,28,1.260,0.000,0.000,0.000,13.600,0.000,0.000,0.827,1.830,1.627,432.625,46.758,0.396,2.088,2.990,0.000,2.990,8.18
1981,7,29,0.000,0.000,0.000,0.000,16.200,0.000,0.000,0.787,3.970,3.516,428.322,44.243,0.091,0.719,2.194,0.000,2.194,5.37
1981,7,30,0.000,0.000,0.000,0.000,17.900,0.000,0.000,0.746,4.240,3.736,423.839,42.342,0.077,0.683,1.726,0.000,1.726,4.06
1981,7,31,0.000,0.000,0.000,0.000,20.400,0.000,0.000,0.709,4.160,3.646,419.485,40.836,0.073,0.648,1.420,0.000,1.420,3.38
1981,8,1,4.710,0.000,0.000,0.000,19.500,1.750,0.621,1.837,0.000,0.000,419.398,40.222,0.110,1.342,1.309,0.000,1.309,2.82
1981,8,2,6.510,0.000,0.000,0.000,19.500,3.330,1.181,2.861,0.000,0.000,419.867,40.536,0.217,2.293,1.365,0.000,1.365,2.43
1981,8,3,5.470,0.000,0.000,0.000,19.800,2.220,0.786,2.146,0.000,0.000,419.941,40.648,0.259,2.129,1.385,0.000,1.385,2.19
1981,8,4,0.260,0.000,0.000,0.000,20.100,0.000,0.000,0.682,3.420,2.984,416.275,39.792,0.165,1.017,1.236,0.000,1.236,2.03
1981,8,5,0.000,0.000,0.000,0.000,20.500,0.000,0.000,0.646,4.360,3.784,411.844,38.722,0.070,0.592,1.070,0.000,1.070,1.86
1981,8,6,2.520,0.000,0.000,0.000,19.800,0.000,0.000,0.633,1.200,1.037,410.174,37.814,0.064,0.574,0.944,0.000,0.944,2.20
1981,8,7,1.820,0.000,0.000,0.000,19.500,0.000,0.000,0.615,2.030,1.750,407.808,37.032,0.063,0.559,0.846,0.000,0.846,4.16
1981,8,8,10.920,0.000,0.000,0.000,18.500,7.630,2.829,5.433,0.000,0.000,410.005,39.019,0.229,3.562,1.114,0.000,1.114,1.99
1981,8,9,16.930,0.000,0.000,0.000,15.600,15.590,5.686,10.576,0.000,0.000,415.019,44.345,0.712,8.101,2.223,0.160,2.383,2.00
1981,8,10,8.660,0.000,0.000,0.000,14.500,6.170,2.223,4.631,0.000,0.000,416.558,46.419,0.841,5.807,2.869,0.000,2.869,1.79
1981,8,11,5.010,0.000,0.000,0.000,14.500,3.010,1.081,2.617,0.000,0.000,416.951,45.690,0.405,2.910,2.625,0.000,2.625,1.60
1981,8,12,1.280,0.000,0.000,0.000,16.100,0.000,0.000,0.670,1.690,1.470,414.811,43.796,0.198,1.140,2.075,0.000,2.075,1.57
1981,8,13,0.400,0.000,0.000,0.000,16.400,0.000,0.000,0.650,2.120,1.839,412.322,41.923,0.070,0.591,1.635,0.000,1.635,1.40
1981,8,14,0.020,0.000,0.000,0.000,17.300,0.000,0.000,0.621,3.610,3.119,408.582,40.434,0.064,0.567,1.346,0.000,1.346,1.32
1981,8,15,0.000,0.000,0.000,0.000,18.100,0.000,0.000,0.592,3.840,3.300,404.690,39.207,0.061,0.541,1.143,0.000,1.143,1.18
1981,8,16,15.660,0.000,0.000,0.000,18.200,12.440,4.650,8.412,0.000,0.000,408.718,42.336,0.330,5.415,1.724,0.000,1.724,1.03
1981,8,17,6.310,0.000,0.000,0.000,13.900,4.230,1.568,3.292,0.000,0.000,409.657,43.878,0.648,4.374,2.096,0.000,2.096,1.77
1981,8,18,0.000,0.000,0.000,0.000,14.300,0.000,0.000,0.603,3.380,2.910,406.144,42.556,0.246,1.284,1.773,0.000,1.773,1.16
1981,8,19,0.000,0.000,0.000,0.000,15.800,0.000,0.000,0.577,3.450,2.956,402.611,40.902,0.065,0.526,1.432,0.000,1.432,1.05
1981,8,20,7.080,0.000,0.000,0.000,16.000,4.170,1.584,3.170,0.000,0.000,403.611,40.948,0.148,2.138,1.441,0.000,1.441,0.99
1981,8,21,14.040,0.000,0.000,0.000,11.800,11.280,4.240,7.651,0.000,0.000,407.240,43.854,0.467,5.651,2.090,0.000,2.090,1.14
1981,8,22,0.380,0.000,0.000,0.000,12.600,0.000,0.000,0.587,3.030,2.601,404.052,43.500,0.511,2.476,1.999,0.000,1.999,0.83
1981,8,23,25.780,0.000,0.000,0.000,11.700,24.850,9.203,16.299,0.000,0.000,412.603,49.076,0.617,10.338,3.954,0.000,3.954,1.91
1981,8,24,4.170,0.000,0.000,0.000,10.600,2.010,0.735,1.928,0.000,0.000,412.685,49.421,1.101,5.697,4.120,0.000,4.120,1.42
1981,8,25,0.010,0.000,0.000,0.000,12.000,0.000,0.000,0.627,3.090,2.671,409.386,46.265,0.175,0.923,2.816,0.000,2.816,1.05
1981,8,26,0.000,0.000,0.000,0.000,12.500,0.000,0.000,0.604,2.920,2.514,406.269,43.749,0.064,0.550,2.063,0.000,2.063,0.84
1981,8,27,1.180,0.000,0.000,0.000,14.300,0.000,0.000,0.594,0.790,0.678,404.997,41.844,0.060,0.537,1.619,0.000,1.619,0.75
1981,8,28,0.290,0.000,0.000,0.000,14.300,0.000,0.000,0.576,2.250,1.926,402.494,40.333,0.059,0.523,1.329,0.000,1.329,0.70
1981,8,29,0.010,0.000,0.000,0.000,14.000,0.000,0.000,0.555,2.810,2.397,399.542,39.093,0.057,0.505,1.125,0.000,1.125,0.60
1981,8,30,0.080,0.000,0.000,0.000,14.400,0.000,0.000,0.536,2.620,2.226,396.781,38.050,0.055,0.488,0.976,0.000,0.976,0.49
1981,8,31,0.290,0.000,0.000,0.000,16.200,0.000,0.000,0.517,2.820,2.386,393.878,37.154,0.053,0.470,0.861,0.000,0.861,0.50
1981,9,1,18.950,0.000,0.000,0.000,13.900,18.030,6.997,11.593,0.000,0.000,400.314,42.343,0.436,7.381,1.726,0.000,1.726,3.39
1981,9,2,1.980,0.000,0.000,0.000,13.500,0.390,0.150,0.798,0.000,0.000,399.907,43.342,0.763,3.694,1.960,0.028,1.988,3.54
1981,9,3,1.850,0.000,0.000,0.000,12.800,0.000,0.000,0.553,0.160,0.136,399.218,41.551,0.092,0.565,1.558,0.000,1.558,1.93
1981,9,4,0.710,0.000,0.000,0.000,12.300,0.000,0.000,0.544,0.940,0.799,397.875,40.071,0.055,0.492,1.283,0.000,1.283,1.33
1981,9,5,0.230,0.000,0.000,0.000,13.900,0.000,0.000,0.531,1.500,1.272,396.072,38.857,0.054,0.482,1.090,0.000,1.090,1.02
1981,9,6,0.000,0.000,0.000,0.000,14.100,0.000,0.000,0.516,2.190,1.852,393.704,37.834,0.053,0.468,0.947,0.000,0.947,0.78
1981,9,7,0.000,0.000,0.000,0.000,14.800,0.000,0.000,0.497,2.780,2.342,390.865,36.954,0.051,0.453,0.837,0.000,0.837,0.73
1981,9,8,3.810,0.000,0.000,0.000,16.700,1.220,0.487,1.230,0.000,0.000,390.855,36.607,0.075,0.905,0.797,0.000,0.797,0.74
1981,9,9,8.900,0.000,0.000,0.000,15.200,7.400,2.936,4.977,0.000,0.000,393.277,38.565,0.252,3.447,1.047,0.000,1.047,2.20
1981,9,10,0.460,0.000,0.000,0.000,14.900,0.000,0.000,0.498,2.160,1.819,390.960,38.657,0.335,1.683,1.060,0.000,1.060,3.74
1981,9,11,6.320,0.000,0.000,0.000,14.100,4.950,1.968,3.490,0.000,0.000,392.420,39.284,0.162,2.316,1.155,0.000,1.155,8.38
1981,9,12,2.640,0.000,0.000,0.000,15.900,0.050,0.020,0.534,0.000,0.000,391.936,38.915,0.241,1.296,1.098,0.000,1.098,3.13
1981,9,13,14.790,0.000,0.000,0.000,13.100,14.100,5.534,9.103,0.000,0.000,396.933,42.449,0.356,5.831,1.750,0.000,1.750,3.08
1981,9,14,7.240,0.000,0.000,0.000,10.500,4.820,1.872,3.494,0.000,0.000,398.259,44.212,0.699,4.691,2.186,0.000,2.186,6.78
1981,9,15,2.310,0.000,0.000,0.000,10.300,0.420,0.163,0.801,0.000,0.000,397.878,42.954,0.267,1.463,1.866,0.000,1.866,3.79
1981,9,16,6.300,0.000,0.000,0.000,12.600,4.930,1.908,3.575,0.000,0.000,399.233,42.804,0.182,2.453,1.831,0.000,1.831,5.44
1981,9,17,0.670,0.000,0.000,0.000,13.400,0.000,0.000,0.543,1.100,0.935,397.755,41.763,0.247,1.324,1.602,0.000,1.602,3.84
1981,9,18,3.570,0.000,0.000,0.000,14.900,1.120,0.435,1.227,0.000,0.000,397.648,40.602,0.084,0.916,1.377,0.000,1.377,2.54
1981,9,19,11.330,0.000,0.000,0.000,13.400,10.080,3.884,6.761,0.000,0.000,400.968,42.716,0.313,4.559,1.810,0.000,1.810,2.17
1981,9,20,0.000,0.000,0.000,0.000,16.600,0.000,0.000,0.547,2.400,2.043,398.377,42.420,0.450,2.205,1.743,0.000,1.743,1.79
1981,9,21,0.050,0.000,0.000,0.000,18.100,0.000,0.000,0.530,2.390,2.027,395.820,40.757,0.066,0.482,1.405,0.000,1.405,1.49
1981,9,22,0.320,0.000,0.000,0.000,17.600,0.000,0.000,0.517,1.580,1.336,393.967,39.408,0.053,0.469,1.174,0.000,1.174,1.30
1981,9,23,32.490,0.000,0.000,0.000,12.900,31.870,12.199,20.269,0.000,0.000,405.568,48.112,0.737,12.798,3.522,0.165,3.687,20.61
1981,9,24,6.740,0.000,0.000,0.000,11.500,5.670,2.126,4.154,0.000,0.000,407.084,50.472,1.430,8.181,4.671,0.280,4.951,10.15
1981,9,25,0.860,0.000,0.000,0.000,13.200,0.000,0.000,0.598,1.090,0.936,405.549,47.400,0.323,1.519,3.232,0.000,3.232,6.68
1981,9,26,0.240,0.000,0.000,0.000,14.700,0.000,0.000,0.584,1.620,1.388,403.577,44.556,0.066,0.529,2.282,0.000,2.282,4.33
1981,9,27,10.480,0.000,0.000,0.000,9.600,9.440,3.555,6.490,0.000,0.000,406.526,45.368,0.263,4.213,2.523,0.000,2.523,3.89
1981,9,28,34.930,0.000,0.000,0.000,8.200,34.410,12.501,22.608,0.000,0.000,418.328,53.573,1.197,15.904,6.763,0.261,7.024,14.35
1981,9,29,36.130,0.000,0.000,0.000,6.700,35.510,12.269,24.041,0.000,0.000,429.797,59.297,2.279,21.242,13.844,0.605,14.448,33.82
1981,9,30,0.010,0.000,0.000,0.000,8.000,0.000,0.000,0.780,1.590,1.405,427.611,55.491,1.595,7.114,8.531,0.000,8.531,16.23
1981,10,1,0.000,0.000,0.000,0.000,9.700,0.000,0.000,0.759,1.870,1.648,425.204,49.915,0.122,0.689,4.370,0.000,4.370,8.74
1981,10,2,4.740,0.000,0.000,0.000,9.800,3.350,1.158,2.954,0.000,0.000,425.600,47.420,0.152,2.054,3.240,0.000,3.240,6.00
1981,10,3,0.910,0.000,0.000,0.000,10.900,0.000,0.000,0.752,0.420,0.370,424.479,45.154,0.215,1.284,2.457,0.000,2.457,4.88
1981,10,4,0.840,0.000,0.000,0.000,10.300,0.000,0.000,0.740,0.710,0.624,423.115,43.021,0.079,0.669,1.882,0.000,1.882,3.73
1981,10,5,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.722,1.560,1.368,421.025,41.376,0.073,0.655,1.523,0.000,1.523,3.08
1981,10,6,0.820,0.000,0.000,0.000,15.400,0.000,0.000,0.706,1.380,1.207,419.112,40.056,0.072,0.640,1.281,0.000,1.281,2.66
1981,10,7,16.000,0.000,0.000,0.000,12.600,14.490,5.091,10.143,0.000,0.000,423.460,43.881,0.398,6.527,2.097,0.000,2.097,2.72
1981,10,8,0.040,0.000,0.000,0.000,10.900,0.000,0.000,0.729,1.020,0.895,421.836,44.134,0.670,3.251,2.165,0.000,2.165,2.22
1981,10,9,2.370,0.000,0.000,0.000,12.800,0.750,0.264,1.211,0.000,0.000,421.375,42.484,0.108,0.957,1.757,0.000,1.757,2.02
1981,10,10,12.890,0.000,0.000,0.000,11.000,11.590,4.043,8.301,0.000,0.000,424.664,44.881,0.366,5.516,2.376,0.000,2.376,2.33
1981,10,11,18.770,0.000,0.000,0.000,9.400,17.070,5.839,12.030,0.000,0.000,429.704,49.580,0.946,9.799,4.199,0.044,4.244,4.02
1981,10,12,24.070,0.000,0.000,0.000,6.900,23.080,7.677,16.269,0.000,0.000,436.515,54.350,1.343,13.474,7.426,0.066,7.492,5.30
1981,10,13,8.440,0.000,0.000,0.000,5.100,6.820,2.232,5.467,0.000,0.000,437.868,53.656,1.244,7.897,6.830,0.000,6.830,15.75
1981,10,14,7.320,0.000,0.000,0.000,5.900,6.080,1.979,4.991,0.000,0.000,438.957,51.386,0.551,4.623,5.208,0.000,5.208,6.73
1981,10,15,12.160,0.000,0.000,0.000,10.900,10.810,3.485,8.241,0.000,0.000,441.526,51.303,0.613,6.521,5.157,0.000,5.157,17.54
1981,10,16,8.080,0.000,0.000,0.000,9.500,6.910,2.209,5.631,0.000,0.000,442.805,50.796,0.727,5.787,4.855,0.000,4.855,9.51
1981,10,17,0.000,0.000,0.000,0.000,10.900,0.000,0.000,0.909,1.190,1.068,440.828,48.036,0.404,2.120,3.490,0.000,3.490,5.99
1981,10,18,12.180,0.000,0.000,0.000,11.800,10.830,3.461,8.305,0.000,0.000,443.353,48.596,0.357,5.436,3.733,0.000,3.733,4.18
1981,10,19,1.160,0.000,0.000,0.000,10.200,0.040,0.013,0.953,0.000,0.000,442.440,47.153,0.561,2.884,3.137,0.000,3.137,4.10
1981,10,20,0.640,0.000,0.000,0.000,9.700,0.000,0.000,0.911,0.550,0.493,441.035,44.615,0.108,0.832,2.298,0.000,2.298,3.17
1981,10,21,23.280,0.000,0.000,0.000,6.300,22.640,7.149,16.468,0.000,0.000,447.207,49.902,0.631,10.533,4.364,0.000,4.364,4.56
1981,10,22,18.500,0.000,0.000,0.000,1.200,18.200,5.602,13.627,0.000,0.000,451.780,54.279,1.518,13.047,7.363,0.212,7.575,8.49
1981,10,23,3.220,0.000,0.000,0.000,-0.200,2.740,0.836,2.930,0.000,0.000,451.590,52.302,0.997,5.586,5.809,0.000,5.809,5.75
1981,10,24,2.740,0.000,0.000,0.000,-0.900,2.430,0.743,2.711,0.000,0.000,451.310,49.234,0.306,2.500,4.029,0.000,4.029,4.02
1981,10,25,0.090,0.000,0.000,0.000,-2.600,0.000,0.000,1.006,0.530,0.480,449.823,46.474,0.212,1.375,2.889,0.000,2.889,3.15
1981,10,26,11.090,0.000,0.000,0.000,0.700,10.850,3.319,8.563,0.000,0.000,452.110,47.720,0.366,5.624,3.360,0.000,3.360,3.22
1981,10,27,17.970,0.000,0.000,0.000,0.200,17.910,5.382,13.611,0.000,0.000,456.409,51.915,1.017,10.858,5.547,0.000,5.547,8.65
1981,10,28,2.380,0.000,0.000,0.000,1.100,2.150,0.641,2.586,0.000,0.000,455.973,50.878,0.969,5.366,4.902,0.000,4.902,7.41
1981,10,29,0.460,0.000,0.000,0.000,-0.500,0.100,0.030,1.135,0.000,0.000,454.938,47.593,0.230,1.422,3.309,0.000,3.309,4.83
1981,10,30,13.830,0.000,0.000,0.000,2.900,13.750,4.089,10.762,0.000,0.000,457.926,49.406,0.450,7.032,4.113,0.000,4.113,11.42
1981,10,31,7.510,0.000,0.000,0.000,6.200,7.510,2.212,6.412,0.000,0.000,459.023,50.454,0.907,6.970,4.661,0.000,4.661,11.07
1981,11,1,0.040,0.000,0.000,0.000,6.700,0.000,0.000,1.099,0.140,0.128,457.796,48.053,0.465,2.454,3.497,0.000,3.497,6.55
1981,11,2,0.000,0.000,0.000,0.000,7.100,0.000,0.000,1.080,0.550,0.501,456.215,45.364,0.120,0.977,2.522,0.000,2.522,4.45
1981,11,3,0.000,0.000,0.000,0.000,6.800,0.000,0.000,1.061,0.650,0.592,454.562,43.411,0.107,0.960,1.977,0.000,1.977,3.45
1981,11,4,0.000,0.000,0.000,0.000,6.900,0.000,0.000,1.040,0.770,0.700,452.822,41.917,0.105,0.942,1.634,0.000,1.634,2.80
1981,11,5,1.950,0.000,0.000,0.000,5.700,1.450,0.441,2.043,0.000,0.000,452.229,41.268,0.139,1.562,1.502,0.000,1.502,2.47
1981,11,6,0.960,0.000,0.000,0.000,2.800,0.130,0.040,1.113,0.000,0.000,451.247,40.496,0.170,1.258,1.358,0.000,1.358,2.28
1981,11,7,4.250,0.000,0.000,0.000,-0.200,3.830,1.171,3.683,0.000,0.000,451.393,41.020,0.202,2.606,1.454,0.000,1.454,1.94
1981,11,8,0.030,0.000,0.000,0.000,-2.600,0.000,0.000,1.007,0.600,0.543,449.843,40.625,0.271,1.644,1.381,0.000,1.381,1.64
1981,11,9,0.000,0.640,0.460,0.000,-3.300,0.000,0.000,0.995,0.000,0.000,448.848,39.671,0.105,0.899,1.216,0.000,1.216,1.52
1981,11,10,0.000,0.100,0.410,0.000,-3.700,0.000,0.000,0.984,0.000,0.000,447.864,38.882,0.099,0.889,1.093,0.000,1.093,1.45
1981,11,11,2.640,0.000,0.000,0.358,-2.500,2.998,0.933,3.049,0.000,0.000,447.812,39.347,0.170,2.175,1.165,0.000,1.165,1.34
1981,11,12,4.710,0.000,0.000,0.000,1.100,4.670,1.451,4.208,0.000,0.000,448.274,40.828,0.341,3.468,1.418,0.000,1.418,1.42
1981,11,13,4.140,0.000,0.000,0.000,1.900,3.940,1.222,3.709,0.000,0.000,448.505,42.004,0.401,3.476,1.652,0.000,1.652,1.42
1981,11,14,19.090,0.000,0.000,0.000,-0.100,18.960,5.794,14.211,0.000,0.000,453.254,47.795,0.736,9.895,3.390,0.021,3.411,1.43
1981,11,15,0.000,7.130,6.870,0.000,-3.100,0.000,0.000,1.034,0.000,0.000,452.221,47.830,0.944,4.562,3.404,0.000,3.404,1.52
1981,11,16,0.000,0.000,6.610,0.000,-10.100,0.000,0.000,1.022,0.000,0.000,451.199,45.166,0.128,0.923,2.461,0.000,2.461,1.28
1981,11,17,0.000,0.000,6.350,0.000,-8.900,0.000,0.000,1.010,0.000,0.000,450.188,43.226,0.102,0.913,1.931,0.000,1.931,1.17
1981,11,18,0.200,0.000,2.516,3.704,-0.100,3.904,1.200,3.717,0.000,0.000,450.375,43.127,0.195,2.599,1.907,0.000,1.907,1.13
1981,11,19,3.230,0.000,0.000,4.135,2.800,7.365,2.254,6.138,0.000,0.000,451.603,44.837,0.450,4.857,2.363,0.000,2.363,1.34
1981,11,20,0.000,0.000,0.000,0.000,1.500,0.000,0.000,1.014,0.070,0.063,450.525,44.107,0.431,2.325,2.157,0.000,2.157,1.30
1981,11,21,0.000,0.000,0.000,0.000,1.400,0.000,0.000,1.002,0.130,0.118,449.406,42.420,0.111,0.905,1.743,0.000,1.743,1.09
1981,11,22,0.000,0.000,0.000,0.000,2.800,0.000,0.000,0.989,0.120,0.108,448.308,41.104,0.100,0.894,1.470,0.000,1.470,0.95
1981,11,23,0.000,0.000,0.000,0.000,1.700,0.000,0.000,0.977,0.190,0.172,447.160,40.045,0.099,0.883,1.279,0.000,1.279,0.98
1981,11,24,9.200,0.000,0.000,0.000,3.600,9.130,2.834,7.293,0.000,0.000,448.997,42.502,0.317,4.823,1.761,0.000,1.761,1.16
1981,11,25,3.410,0.000,0.000,0.000,-0.200,2.850,0.882,2.964,0.000,0.000,448.883,43.595,0.567,3.861,2.023,0.000,2.023,1.19
1981,11,26,0.330,0.000,0.000,0.000,-2.300,0.000,0.000,0.984,0.050,0.045,447.854,42.460,0.236,1.432,1.752,0.000,1.752,1.04
1981,11,27,12.710,0.000,0.000,0.000,-0.300,12.370,3.816,9.570,0.000,0.000,450.654,45.424,0.400,6.246,2.540,0.000,2.540,1.03
1981,11,28,19.240,0.000,0.000,0.000,0.100,19.100,5.775,14.395,0.000,0.000,455.358,51.085,1.108,11.626,5.025,0.168,5.192,1.54
1981,11,29,22.920,0.000,0.000,0.000,-1.400,22.760,6.698,17.200,0.000,0.000,460.919,55.662,1.527,14.707,8.712,0.109,8.821,2.53
1981,11,30,21.130,0.000,0.000,0.000,-0.500,20.970,6.006,16.162,0.000,0.000,465.726,57.552,1.679,14.832,11.028,0.000,11.028,3.97
1981,12,1,23.890,0.000,0.000,0.000,-1.600,23.580,6.567,18.281,0.000,0.000,471.025,58.617,1.692,15.869,12.652,0.000,12.652,8.00
1981,12,2,11.610,0.000,0.000,0.000,-2.000,11.530,3.154,9.670,0.000,0.000,472.885,57.049,1.525,11.076,10.349,0.000,10.349,4.01
1981,12,3,0.000,0.930,0.730,0.000,-4.200,0.000,0.000,1.276,0.000,0.000,471.609,52.486,0.692,3.462,5.938,0.000,5.938,3.05
1981,12,4,0.000,16.260,16.970,0.000,-3.400,0.000,0.000,1.259,0.000,0.000,470.350,48.414,0.143,1.138,3.652,0.000,3.652,2.72
1981,12,5,7.230,0.000,16.900,0.000,-2.500,7.230,1.993,6.506,0.000,0.000,471.074,48.122,0.308,4.409,3.526,0.000,3.526,4.30
1981,12,6,0.000,1.530,18.370,0.000,-5.400,0.000,0.000,1.252,0.000,0.000,469.822,46.610,0.458,2.575,2.937,0.000,2.937,3.08
1981,12,7,14.350,0.000,18.350,0.000,-2.300,14.350,3.941,11.697,0.000,0.000,472.475,49.211,0.498,7.648,4.018,0.000,4.018,2.78
1981,12,8,14.860,0.000,15.203,2.917,1.100,17.777,4.796,14.317,0.000,0.000,475.935,53.459,1.240,12.163,6.671,0.000,6.671,8.48
1981,12,9,24.450,0.000,14.010,1.163,-0.700,25.613,6.729,20.297,0.000,0.000,481.251,57.483,1.634,16.619,10.932,0.000,10.932,13.97
1981,12,10,11.360,0.000,13.491,0.319,-1.500,11.679,3.013,10.103,0.000,0.000,482.828,56.981,1.665,11.902,10.261,0.000,10.261,9.05
1981,12,11,3.250,0.000,11.634,1.697,-0.700,4.947,1.272,5.109,0.000,0.000,482.666,53.869,0.857,5.974,7.008,0.000,7.008,7.29
1981,12,12,11.880,0.000,10.584,0.810,-1.000,12.690,3.244,10.908,0.000,0.000,484.449,53.597,0.722,8.218,6.783,0.000,6.783,9.75
1981,12,13,0.000,4.180,14.184,0.000,-5.900,0.000,0.000,1.439,0.000,0.000,483.009,50.906,0.751,3.905,4.919,0.000,4.919,5.93
1981,12,14,15.000,0.000,13.650,0.194,-2.200,15.194,3.867,12.802,0.000,0.000,485.401,52.174,0.556,8.390,5.721,0.000,5.721,6.60
1981,12,15,11.820,0.000,12.623,0.947,-0.700,12.767,3.210,11.058,0.000,0.000,487.109,53.979,1.198,10.433,7.102,0.000,7.102,7.84
